timestamp,date,hour,day_of_week,station,city,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,wind_direction,AQI_category
2024-01-11 21:00,2024-01-11,21,Thursday,Central,Ahmedabad,103.2,141.7,40.7,14.3,1.74,33.5,11.4,72.0,0.6,W,Poor
2024-01-11 22:00,2024-01-11,22,Thursday,Central,Ahmedabad,93.7,143.1,36.4,4.1,1.53,24.7,14.7,82.0,2.7,NE,Poor
2024-01-11 23:00,2024-01-11,23,Thursday,Central,Ahmedabad,96.9,138.3,41.7,15.7,1.69,21.9,13.6,75.0,5.2,E,Poor
2024-01-12 00:00,2024-01-12,0,Friday,Central,Ahmedabad,98.9,140.9,41.1,4.1,0.58,20.3,10.5,69.0,9.4,NE,Poor
2024-01-12 01:00,2024-01-12,1,Friday,Central,Ahmedabad,77.0,112.1,31.5,17.5,1.19,48.4,16.1,80.0,3.0,NW,Poor
2024-01-12 02:00,2024-01-12,2,Friday,Central,Ahmedabad,61.5,88.4,24.6,8.0,0.88,24.1,14.7,76.0,1.0,S,Poor
2024-01-12 03:00,2024-01-12,3,Friday,Central,Ahmedabad,49.8,73.3,19.7,5.3,1.37,30.4,13.3,82.0,2.0,N,Moderate
2024-01-12 04:00,2024-01-12,4,Friday,Central,Ahmedabad,72.1,98.8,27.2,16.8,0.9,25.2,16.3,70.0,0.8,NW,Poor
2024-01-12 05:00,2024-01-12,5,Friday,Central,Ahmedabad,75.7,113.2,29.4,8.2,0.77,32.5,18.8,57.0,4.6,S,Poor
2024-01-12 06:00,2024-01-12,6,Friday,Central,Ahmedabad,84.7,121.3,33.0,13.7,1.21,24.2,23.8,69.0,4.4,W,Poor
2024-01-12 07:00,2024-01-12,7,Friday,Central,Ahmedabad,141.8,210.1,57.0,12.7,0.83,21.1,19.8,55.0,0.9,W,Very Poor
2024-01-12 08:00,2024-01-12,8,Friday,Central,Ahmedabad,132.8,199.4,56.6,11.7,2.54,44.3,22.3,57.0,1.6,NE,Very Poor
2024-01-12 09:00,2024-01-12,9,Friday,Central,Ahmedabad,107.8,147.7,43.8,13.6,2.81,49.7,23.4,57.0,1.2,E,Poor
2024-01-12 10:00,2024-01-12,10,Friday,Central,Ahmedabad,75.5,117.8,31.7,9.7,1.58,21.7,29.1,58.0,1.5,NW,Poor
2024-01-12 11:00,2024-01-12,11,Friday,Central,Ahmedabad,78.4,120.6,30.7,6.1,0.86,18.5,28.5,53.0,1.3,E,Poor
2024-01-12 12:00,2024-01-12,12,Friday,Central,Ahmedabad,73.4,108.5,29.3,7.6,1.97,34.6,31.0,60.0,1.0,NW,Poor
2024-01-12 13:00,2024-01-12,13,Friday,Central,Ahmedabad,94.1,142.7,38.9,5.0,1.04,26.6,28.4,53.0,3.5,S,Poor
2024-01-12 14:00,2024-01-12,14,Friday,Central,Ahmedabad,89.2,133.6,34.0,12.5,0.56,78.3,27.1,53.0,0.9,SW,Poor
2024-01-12 15:00,2024-01-12,15,Friday,Central,Ahmedabad,79.6,125.0,26.4,17.0,1.12,13.0,27.7,55.0,2.9,SE,Poor
2024-01-12 16:00,2024-01-12,16,Friday,Central,Ahmedabad,71.0,95.8,29.8,5.1,1.58,25.4,23.2,58.0,1.9,W,Poor
2024-01-12 17:00,2024-01-12,17,Friday,Central,Ahmedabad,141.9,203.7,46.8,13.3,2.5,20.9,21.6,60.0,3.1,SW,Very Poor
2024-01-12 18:00,2024-01-12,18,Friday,Central,Ahmedabad,122.6,198.4,44.0,11.8,2.46,27.8,18.9,60.0,17.0,S,Very Poor
2024-01-12 19:00,2024-01-12,19,Friday,Central,Ahmedabad,143.1,218.2,60.7,17.9,1.91,46.2,18.0,70.0,3.7,SE,Very Poor
2024-01-12 20:00,2024-01-12,20,Friday,Central,Ahmedabad,148.5,207.6,53.9,11.0,1.74,32.8,17.8,78.0,1.3,SW,Very Poor
2024-01-12 21:00,2024-01-12,21,Friday,Central,Ahmedabad,104.3,155.2,46.7,9.2,0.81,25.2,14.5,86.0,3.7,NE,Poor
2024-01-12 22:00,2024-01-12,22,Friday,Central,Ahmedabad,98.4,139.4,41.8,7.6,1.23,38.5,14.9,81.0,3.6,SW,Poor
2024-01-12 23:00,2024-01-12,23,Friday,Central,Ahmedabad,101.0,160.6,42.1,13.5,2.17,40.9,13.8,79.0,1.8,NW,Poor
2024-01-13 00:00,2024-01-13,0,Saturday,Central,Ahmedabad,82.5,123.0,35.8,15.9,1.02,28.3,13.0,86.0,3.0,SW,Poor
2024-01-13 01:00,2024-01-13,1,Saturday,Central,Ahmedabad,49.0,80.5,21.5,13.8,1.05,28.3,12.9,77.0,3.7,SE,Moderate
2024-01-13 02:00,2024-01-13,2,Saturday,Central,Ahmedabad,56.2,78.3,24.3,6.1,1.38,30.9,13.4,79.0,14.0,NE,Moderate
2024-01-13 03:00,2024-01-13,3,Saturday,Central,Ahmedabad,50.4,71.4,20.8,4.3,1.23,50.0,13.8,76.0,2.9,E,Moderate
2024-01-13 04:00,2024-01-13,4,Saturday,Central,Ahmedabad,48.9,68.1,21.5,6.9,0.85,29.1,16.1,73.0,5.9,SE,Moderate
2024-01-13 05:00,2024-01-13,5,Saturday,Central,Ahmedabad,50.5,76.5,21.8,17.2,0.78,49.7,19.5,73.0,5.4,NE,Moderate
2024-01-13 06:00,2024-01-13,6,Saturday,Central,Ahmedabad,55.0,82.3,20.3,13.2,1.33,44.9,22.0,56.0,0.8,NE,Moderate
2024-01-13 07:00,2024-01-13,7,Saturday,Central,Ahmedabad,115.8,173.4,45.2,5.9,2.8,36.9,22.0,60.0,4.5,N,Poor
2024-01-13 08:00,2024-01-13,8,Saturday,Central,Ahmedabad,128.8,191.0,48.5,7.3,2.8,22.8,26.2,60.0,1.0,E,Very Poor
2024-01-13 09:00,2024-01-13,9,Saturday,Central,Ahmedabad,102.7,146.4,40.2,10.5,0.73,30.8,24.3,51.0,2.2,SE,Poor
2024-01-13 10:00,2024-01-13,10,Saturday,Central,Ahmedabad,69.2,97.7,27.2,14.3,0.84,22.8,28.9,51.0,0.7,S,Poor
2024-01-13 11:00,2024-01-13,11,Saturday,Central,Ahmedabad,75.7,103.1,27.4,5.3,1.02,76.7,31.4,49.0,2.2,N,Poor
2024-01-13 12:00,2024-01-13,12,Saturday,Central,Ahmedabad,76.0,114.9,30.5,9.7,0.37,59.2,32.1,46.0,3.5,N,Poor
2024-01-13 13:00,2024-01-13,13,Saturday,Central,Ahmedabad,73.9,106.8,27.4,7.9,0.69,80.7,27.1,52.0,0.7,SE,Poor
2024-01-13 14:00,2024-01-13,14,Saturday,Central,Ahmedabad,80.1,115.8,29.0,6.4,1.94,78.4,30.1,49.0,1.3,SW,Poor
2024-01-13 15:00,2024-01-13,15,Saturday,Central,Ahmedabad,64.7,97.3,27.5,15.7,0.85,63.2,24.6,48.0,1.8,NE,Poor
2024-01-13 16:00,2024-01-13,16,Saturday,Central,Ahmedabad,71.7,107.8,29.0,4.6,0.85,47.3,23.6,58.0,0.8,NE,Poor
2024-01-13 17:00,2024-01-13,17,Saturday,Central,Ahmedabad,105.2,151.5,41.8,14.5,1.71,33.3,22.8,61.0,3.2,N,Poor
2024-01-13 18:00,2024-01-13,18,Saturday,Central,Ahmedabad,117.7,182.5,54.5,12.7,2.21,40.3,21.7,69.0,2.3,NE,Poor
2024-01-13 19:00,2024-01-13,19,Saturday,Central,Ahmedabad,98.1,160.0,39.9,5.8,2.06,35.5,16.4,66.0,2.9,S,Poor
2024-01-13 20:00,2024-01-13,20,Saturday,Central,Ahmedabad,118.1,167.4,44.9,6.7,3.1,23.8,13.2,71.0,0.7,W,Poor
2024-01-13 21:00,2024-01-13,21,Saturday,Central,Ahmedabad,75.7,108.7,29.6,13.0,1.29,26.0,14.3,72.0,3.6,S,Poor
2024-01-13 22:00,2024-01-13,22,Saturday,Central,Ahmedabad,95.8,134.7,36.2,11.7,1.49,43.3,12.8,79.0,1.7,N,Poor
2024-01-13 23:00,2024-01-13,23,Saturday,Central,Ahmedabad,102.7,153.2,41.1,5.2,1.76,37.1,13.1,78.0,13.6,N,Poor
2024-01-14 00:00,2024-01-14,0,Sunday,Central,Ahmedabad,92.1,140.7,46.8,8.4,2.03,25.2,14.7,78.0,2.0,W,Poor
2024-01-14 01:00,2024-01-14,1,Sunday,Central,Ahmedabad,54.8,85.3,21.6,14.1,1.09,31.6,17.1,79.0,2.6,S,Moderate
2024-01-14 02:00,2024-01-14,2,Sunday,Central,Ahmedabad,49.1,71.5,19.7,7.7,0.83,49.9,14.1,72.0,2.7,NW,Moderate
2024-01-14 03:00,2024-01-14,3,Sunday,Central,Ahmedabad,49.6,73.9,21.2,9.0,0.91,44.7,16.6,72.0,1.4,W,Moderate
2024-01-14 04:00,2024-01-14,4,Sunday,Central,Ahmedabad,39.1,57.0,16.8,10.7,0.44,45.3,19.5,70.0,1.4,SW,Moderate
2024-01-14 05:00,2024-01-14,5,Sunday,Central,Ahmedabad,63.4,97.1,24.7,15.0,1.18,20.2,17.9,69.0,4.4,S,Poor
2024-01-14 06:00,2024-01-14,6,Sunday,Central,Ahmedabad,86.4,129.7,36.8,16.8,2.05,18.8,20.5,72.0,4.3,E,Poor
2024-01-14 07:00,2024-01-14,7,Sunday,Central,Ahmedabad,111.6,172.8,40.1,6.0,1.48,37.6,23.6,60.0,0.7,NW,Poor
2024-01-14 08:00,2024-01-14,8,Sunday,Central,Ahmedabad,130.7,202.2,52.7,16.3,2.32,32.0,24.7,57.0,3.0,E,Very Poor
2024-01-14 09:00,2024-01-14,9,Sunday,Central,Ahmedabad,133.7,192.7,50.5,4.7,1.66,44.5,25.9,52.0,3.1,N,Very Poor
2024-01-14 10:00,2024-01-14,10,Sunday,Central,Ahmedabad,77.3,106.3,33.2,7.3,1.11,28.2,26.2,54.0,1.5,SW,Poor
2024-01-14 11:00,2024-01-14,11,Sunday,Central,Ahmedabad,89.1,136.7,35.7,13.1,1.76,59.4,29.1,49.0,1.8,N,Poor
2024-01-14 12:00,2024-01-14,12,Sunday,Central,Ahmedabad,74.4,108.9,34.6,4.9,1.9,73.1,29.1,53.0,2.4,NE,Poor
2024-01-14 13:00,2024-01-14,13,Sunday,Central,Ahmedabad,72.7,119.7,25.7,14.5,1.6,20.0,28.2,52.0,2.3,E,Poor
2024-01-14 14:00,2024-01-14,14,Sunday,Central,Ahmedabad,58.3,83.9,23.0,9.0,1.42,64.1,27.7,51.0,1.7,S,Moderate
2024-01-14 15:00,2024-01-14,15,Sunday,Central,Ahmedabad,72.5,105.3,28.9,16.3,1.24,49.2,26.8,60.0,1.9,NW,Poor
2024-01-14 16:00,2024-01-14,16,Sunday,Central,Ahmedabad,77.6,117.1,28.3,9.3,1.94,50.1,24.3,61.0,4.5,S,Poor
2024-01-14 17:00,2024-01-14,17,Sunday,Central,Ahmedabad,98.6,149.7,38.4,18.0,1.27,23.7,23.3,53.0,1.3,SW,Poor
2024-01-14 18:00,2024-01-14,18,Sunday,Central,Ahmedabad,96.4,146.1,36.7,15.4,2.77,28.4,21.6,75.0,1.1,W,Poor
2024-01-14 19:00,2024-01-14,19,Sunday,Central,Ahmedabad,114.1,168.4,41.6,5.3,2.14,51.3,17.7,69.0,0.5,S,Poor
2024-01-14 20:00,2024-01-14,20,Sunday,Central,Ahmedabad,130.1,199.4,57.7,15.9,2.59,25.3,16.2,74.0,3.6,S,Very Poor
2024-01-14 21:00,2024-01-14,21,Sunday,Central,Ahmedabad,85.3,130.7,34.1,5.7,1.6,50.2,17.0,77.0,3.1,W,Poor
2024-01-14 22:00,2024-01-14,22,Sunday,Central,Ahmedabad,84.6,122.5,35.7,6.6,0.98,33.0,15.4,81.0,7.8,W,Poor
2024-01-14 23:00,2024-01-14,23,Sunday,Central,Ahmedabad,98.5,136.4,37.6,13.9,0.84,48.9,13.6,82.0,0.5,N,Poor
2024-01-15 00:00,2024-01-15,0,Monday,Central,Ahmedabad,75.5,100.3,28.5,16.0,1.53,40.3,12.5,83.0,1.4,NE,Poor
2024-01-15 01:00,2024-01-15,1,Monday,Central,Ahmedabad,59.5,86.0,26.9,13.2,1.01,46.2,10.1,76.0,2.9,W,Moderate
2024-01-15 02:00,2024-01-15,2,Monday,Central,Ahmedabad,83.3,119.5,37.4,8.8,1.32,40.5,14.4,75.0,2.0,SW,Poor
2024-01-15 03:00,2024-01-15,3,Monday,Central,Ahmedabad,47.5,74.3,19.7,13.3,0.53,42.5,16.1,77.0,0.5,NW,Moderate
2024-01-15 04:00,2024-01-15,4,Monday,Central,Ahmedabad,85.4,126.4,37.0,7.9,1.57,39.8,16.8,72.0,1.8,N,Poor
2024-01-15 05:00,2024-01-15,5,Monday,Central,Ahmedabad,62.0,92.4,27.2,4.4,0.71,50.6,18.5,60.0,2.9,N,Poor
2024-01-15 06:00,2024-01-15,6,Monday,Central,Ahmedabad,87.2,121.5,37.0,7.4,1.82,27.1,19.9,61.0,1.4,NE,Poor
2024-01-15 07:00,2024-01-15,7,Monday,Central,Ahmedabad,151.0,218.2,59.2,15.2,2.81,19.1,24.6,58.0,5.4,N,Very Poor
2024-01-15 08:00,2024-01-15,8,Monday,Central,Ahmedabad,133.3,188.3,54.7,9.8,1.5,19.3,23.8,56.0,2.0,SE,Very Poor
2024-01-15 09:00,2024-01-15,9,Monday,Central,Ahmedabad,122.9,190.7,44.4,7.4,0.8,31.3,25.4,53.0,3.7,E,Very Poor
2024-01-15 10:00,2024-01-15,10,Monday,Central,Ahmedabad,92.6,128.8,38.4,11.4,0.8,30.5,27.2,50.0,6.4,W,Poor
2024-01-15 11:00,2024-01-15,11,Monday,Central,Ahmedabad,89.1,132.5,39.1,9.3,0.7,44.3,29.6,55.0,2.4,NW,Poor
2024-01-15 12:00,2024-01-15,12,Monday,Central,Ahmedabad,82.3,126.7,28.7,11.3,0.93,61.6,28.8,50.0,2.1,SE,Poor
2024-01-15 13:00,2024-01-15,13,Monday,Central,Ahmedabad,69.1,96.3,28.0,10.9,1.56,48.5,30.4,50.0,7.3,SW,Poor
2024-01-15 14:00,2024-01-15,14,Monday,Central,Ahmedabad,80.9,116.7,34.1,5.9,1.17,69.1,30.0,51.0,3.0,W,Poor
2024-01-15 15:00,2024-01-15,15,Monday,Central,Ahmedabad,82.7,116.0,30.7,12.3,1.93,45.7,25.0,46.0,0.6,W,Poor
2024-01-15 16:00,2024-01-15,16,Monday,Central,Ahmedabad,73.2,114.7,31.3,14.2,1.47,19.9,23.7,64.0,9.0,W,Poor
2024-01-15 17:00,2024-01-15,17,Monday,Central,Ahmedabad,162.0,224.6,64.3,8.1,2.51,31.6,23.4,59.0,3.0,SE,Very Poor
2024-01-15 18:00,2024-01-15,18,Monday,Central,Ahmedabad,114.7,164.4,50.7,13.5,2.87,23.6,17.9,65.0,1.0,E,Poor
2024-01-15 19:00,2024-01-15,19,Monday,Central,Ahmedabad,125.2,195.7,47.8,15.7,2.01,26.1,17.2,71.0,1.5,SW,Very Poor
2024-01-15 20:00,2024-01-15,20,Monday,Central,Ahmedabad,145.3,222.2,59.6,17.7,3.01,32.7,17.8,67.0,4.9,NE,Very Poor
2024-01-15 21:00,2024-01-15,21,Monday,Central,Ahmedabad,75.3,114.3,32.8,4.6,1.62,46.7,15.0,80.0,1.6,SW,Poor
2024-01-15 22:00,2024-01-15,22,Monday,Central,Ahmedabad,92.8,131.0,36.0,16.8,0.67,43.3,12.4,79.0,1.3,NW,Poor
2024-01-15 23:00,2024-01-15,23,Monday,Central,Ahmedabad,101.1,141.0,40.6,15.2,1.85,30.7,12.9,74.0,5.9,SW,Poor
2024-01-16 00:00,2024-01-16,0,Tuesday,Central,Ahmedabad,92.9,140.3,35.5,5.4,2.08,40.8,12.7,85.0,3.0,E,Poor
2024-01-16 01:00,2024-01-16,1,Tuesday,Central,Ahmedabad,68.7,96.6,26.9,7.7,0.46,38.8,12.0,80.0,5.5,SE,Poor
2024-01-16 02:00,2024-01-16,2,Tuesday,Central,Ahmedabad,66.2,96.9,27.4,13.5,0.42,24.7,15.8,72.0,4.8,NW,Poor
2024-01-16 03:00,2024-01-16,3,Tuesday,Central,Ahmedabad,68.0,101.4,29.9,5.5,1.22,50.3,14.3,73.0,3.6,E,Poor
2024-01-16 04:00,2024-01-16,4,Tuesday,Central,Ahmedabad,77.5,109.7,30.5,15.4,1.45,37.3,16.6,71.0,7.8,NE,Poor
2024-01-16 05:00,2024-01-16,5,Tuesday,Central,Ahmedabad,64.0,93.3,23.9,12.5,0.72,32.8,19.4,71.0,7.5,W,Poor
2024-01-16 06:00,2024-01-16,6,Tuesday,Central,Ahmedabad,109.2,152.4,44.1,11.5,0.87,30.6,19.8,63.0,3.4,SE,Poor
2024-01-16 07:00,2024-01-16,7,Tuesday,Central,Ahmedabad,145.2,226.8,52.4,6.2,2.41,33.4,23.1,62.0,8.2,SW,Very Poor
2024-01-16 08:00,2024-01-16,8,Tuesday,Central,Ahmedabad,168.7,247.8,69.3,13.4,2.97,51.6,26.0,55.0,0.5,NE,Very Poor
2024-01-16 09:00,2024-01-16,9,Tuesday,Central,Ahmedabad,117.9,171.2,47.1,15.2,2.98,47.4,27.5,50.0,1.6,SE,Poor
2024-01-16 10:00,2024-01-16,10,Tuesday,Central,Ahmedabad,76.6,110.8,30.4,5.0,1.25,36.1,24.6,59.0,7.3,SW,Poor
2024-01-16 11:00,2024-01-16,11,Tuesday,Central,Ahmedabad,72.2,118.1,27.7,8.7,0.89,38.5,28.5,51.0,12.8,S,Poor
2024-01-16 12:00,2024-01-16,12,Tuesday,Central,Ahmedabad,78.9,124.7,32.7,12.2,1.14,57.1,29.8,51.0,3.3,E,Poor
2024-01-16 13:00,2024-01-16,13,Tuesday,Central,Ahmedabad,67.6,102.0,27.6,6.7,0.76,19.7,30.7,52.0,6.8,SE,Poor
2024-01-16 14:00,2024-01-16,14,Tuesday,Central,Ahmedabad,91.4,142.8,33.2,15.0,0.85,26.9,26.5,51.0,1.1,SE,Poor
2024-01-16 15:00,2024-01-16,15,Tuesday,Central,Ahmedabad,86.7,131.4,33.3,17.4,0.97,42.7,24.0,49.0,1.1,NW,Poor
2024-01-16 16:00,2024-01-16,16,Tuesday,Central,Ahmedabad,96.9,125.8,39.9,7.0,0.62,48.9,25.0,57.0,5.9,NW,Poor
2024-01-16 17:00,2024-01-16,17,Tuesday,Central,Ahmedabad,148.7,231.7,69.8,16.7,0.71,34.9,24.7,61.0,3.7,SE,Very Poor
2024-01-16 18:00,2024-01-16,18,Tuesday,Central,Ahmedabad,161.8,224.7,71.5,5.8,1.26,41.2,19.7,67.0,2.0,NE,Very Poor
2024-01-16 19:00,2024-01-16,19,Tuesday,Central,Ahmedabad,143.5,220.7,60.2,10.6,0.65,46.5,19.3,78.0,2.2,S,Very Poor
2024-01-16 20:00,2024-01-16,20,Tuesday,Central,Ahmedabad,151.6,227.3,52.5,12.2,2.03,44.7,18.1,70.0,0.7,W,Very Poor
2024-01-16 21:00,2024-01-16,21,Tuesday,Central,Ahmedabad,88.0,134.7,33.2,7.2,2.12,33.7,13.0,71.0,1.9,N,Poor
2024-01-16 22:00,2024-01-16,22,Tuesday,Central,Ahmedabad,102.3,153.1,43.9,16.8,2.06,27.6,15.1,77.0,1.7,W,Poor
2024-01-16 23:00,2024-01-16,23,Tuesday,Central,Ahmedabad,101.6,155.5,44.2,14.9,0.92,22.8,14.0,78.0,5.7,W,Poor
2024-01-17 00:00,2024-01-17,0,Wednesday,Central,Ahmedabad,93.8,136.3,37.0,14.4,1.74,46.4,15.7,82.0,2.7,SE,Poor
2024-01-17 01:00,2024-01-17,1,Wednesday,Central,Ahmedabad,74.9,109.5,27.8,11.3,0.76,32.0,13.9,79.0,1.4,SE,Poor
2024-01-17 02:00,2024-01-17,2,Wednesday,Central,Ahmedabad,60.1,85.1,24.8,11.2,0.31,37.3,10.8,79.0,7.6,W,Poor
2024-01-17 03:00,2024-01-17,3,Wednesday,Central,Ahmedabad,63.2,98.5,25.9,6.6,1.01,40.4,14.7,86.0,0.7,S,Poor
2024-01-17 04:00,2024-01-17,4,Wednesday,Central,Ahmedabad,74.2,105.7,27.2,11.2,0.92,21.6,15.3,65.0,2.3,NW,Poor
2024-01-17 05:00,2024-01-17,5,Wednesday,Central,Ahmedabad,59.2,85.1,23.9,15.8,1.32,43.6,18.2,66.0,4.2,S,Moderate
2024-01-17 06:00,2024-01-17,6,Wednesday,Central,Ahmedabad,86.4,121.6,32.5,17.5,1.74,20.2,20.7,62.0,4.3,SE,Poor
2024-01-17 07:00,2024-01-17,7,Wednesday,Central,Ahmedabad,144.4,216.6,56.7,6.7,3.04,44.4,20.8,68.0,1.3,N,Very Poor
2024-01-17 08:00,2024-01-17,8,Wednesday,Central,Ahmedabad,125.1,180.6,53.6,7.2,0.77,36.8,25.3,64.0,1.0,NE,Very Poor
2024-01-17 09:00,2024-01-17,9,Wednesday,Central,Ahmedabad,133.6,189.8,60.5,17.0,2.49,48.2,28.4,49.0,0.6,NW,Very Poor
2024-01-17 10:00,2024-01-17,10,Wednesday,Central,Ahmedabad,87.2,123.4,39.0,6.0,0.65,50.9,29.3,46.0,5.3,S,Poor
2024-01-17 11:00,2024-01-17,11,Wednesday,Central,Ahmedabad,98.7,139.3,40.1,8.3,0.6,19.2,27.7,48.0,5.9,E,Poor
2024-01-17 12:00,2024-01-17,12,Wednesday,Central,Ahmedabad,85.6,126.9,29.9,10.4,0.78,76.2,27.3,43.0,1.6,N,Poor
2024-01-17 13:00,2024-01-17,13,Wednesday,Central,Ahmedabad,81.2,132.3,34.8,11.4,1.57,47.0,28.6,52.0,0.8,SE,Poor
2024-01-17 14:00,2024-01-17,14,Wednesday,Central,Ahmedabad,86.2,129.4,33.0,6.6,1.5,68.3,27.2,47.0,1.4,NW,Poor
2024-01-17 15:00,2024-01-17,15,Wednesday,Central,Ahmedabad,100.9,150.3,39.2,7.7,0.94,34.1,27.2,46.0,0.8,S,Poor
2024-01-17 16:00,2024-01-17,16,Wednesday,Central,Ahmedabad,98.1,146.6,39.5,15.5,1.16,38.7,22.8,58.0,2.1,S,Poor
2024-01-17 17:00,2024-01-17,17,Wednesday,Central,Ahmedabad,127.7,192.1,58.2,14.1,0.88,26.8,24.6,64.0,2.6,NW,Very Poor
2024-01-17 18:00,2024-01-17,18,Wednesday,Central,Ahmedabad,131.7,194.6,58.0,12.1,1.0,25.7,21.2,61.0,0.8,NW,Very Poor
2024-01-17 19:00,2024-01-17,19,Wednesday,Central,Ahmedabad,131.4,185.7,56.2,12.8,1.59,39.5,16.8,69.0,1.3,SE,Very Poor
2024-01-17 20:00,2024-01-17,20,Wednesday,Central,Ahmedabad,129.1,214.1,54.2,7.6,1.55,19.8,13.5,71.0,3.8,NW,Very Poor
2024-01-17 21:00,2024-01-17,21,Wednesday,Central,Ahmedabad,107.0,151.9,42.7,13.1,2.19,40.4,17.2,73.0,1.0,W,Poor
2024-01-17 22:00,2024-01-17,22,Wednesday,Central,Ahmedabad,79.3,113.6,32.9,7.3,2.03,32.8,16.8,67.0,0.7,E,Poor
2024-01-17 23:00,2024-01-17,23,Wednesday,Central,Ahmedabad,75.2,106.1,34.5,5.4,1.59,51.0,12.9,81.0,5.2,W,Poor
2024-01-18 00:00,2024-01-18,0,Thursday,Central,Ahmedabad,73.6,119.0,27.2,8.7,0.55,52.8,14.7,82.0,0.7,NW,Poor
2024-01-18 01:00,2024-01-18,1,Thursday,Central,Ahmedabad,82.8,124.2,32.5,7.4,1.46,26.5,14.2,78.0,1.1,SW,Poor
2024-01-18 02:00,2024-01-18,2,Thursday,Central,Ahmedabad,83.8,126.3,38.7,8.5,1.01,32.7,13.4,86.0,3.5,E,Poor
2024-01-18 03:00,2024-01-18,3,Thursday,Central,Ahmedabad,67.2,96.2,26.6,16.1,0.86,52.7,14.5,71.0,1.0,E,Poor
2024-01-18 04:00,2024-01-18,4,Thursday,Central,Ahmedabad,50.6,73.5,18.7,4.4,0.69,44.7,16.3,73.0,0.8,NE,Moderate
2024-01-18 05:00,2024-01-18,5,Thursday,Central,Ahmedabad,69.9,97.7,29.7,14.9,0.33,40.5,19.2,72.0,6.8,E,Poor
2024-01-18 06:00,2024-01-18,6,Thursday,Central,Ahmedabad,91.9,154.5,34.8,15.1,0.85,28.2,22.3,65.0,2.1,N,Poor
2024-01-18 07:00,2024-01-18,7,Thursday,Central,Ahmedabad,120.6,164.0,51.2,15.2,2.31,23.5,19.8,57.0,7.5,SE,Very Poor
2024-01-18 08:00,2024-01-18,8,Thursday,Central,Ahmedabad,135.3,206.4,47.9,9.8,1.21,37.2,25.4,53.0,5.5,E,Very Poor
2024-01-18 09:00,2024-01-18,9,Thursday,Central,Ahmedabad,142.4,197.5,56.8,14.8,3.17,27.1,28.5,51.0,4.1,S,Very Poor
2024-01-18 10:00,2024-01-18,10,Thursday,Central,Ahmedabad,92.9,147.9,36.7,4.2,0.5,49.9,28.8,57.0,1.8,E,Poor
2024-01-18 11:00,2024-01-18,11,Thursday,Central,Ahmedabad,78.4,120.7,30.3,13.6,0.76,17.3,30.6,49.0,1.9,E,Poor
2024-01-18 12:00,2024-01-18,12,Thursday,Central,Ahmedabad,92.0,137.5,39.5,9.9,1.03,23.3,27.5,54.0,2.9,S,Poor
2024-01-18 13:00,2024-01-18,13,Thursday,Central,Ahmedabad,78.8,119.7,30.1,8.1,1.79,46.5,29.1,48.0,2.1,NE,Poor
2024-01-18 14:00,2024-01-18,14,Thursday,Central,Ahmedabad,88.9,141.5,34.1,17.4,0.77,29.7,27.3,53.0,1.0,NE,Poor
2024-01-18 15:00,2024-01-18,15,Thursday,Central,Ahmedabad,85.4,122.2,32.3,15.5,1.65,47.1,26.0,51.0,4.0,NW,Poor
2024-01-18 16:00,2024-01-18,16,Thursday,Central,Ahmedabad,120.2,169.6,54.4,13.2,1.69,34.0,23.8,56.0,5.9,S,Very Poor
2024-01-18 17:00,2024-01-18,17,Thursday,Central,Ahmedabad,106.7,154.0,43.9,5.6,0.87,33.2,22.7,62.0,1.6,W,Poor
2024-01-18 18:00,2024-01-18,18,Thursday,Central,Ahmedabad,136.7,207.3,53.2,17.8,1.13,52.2,20.9,63.0,0.6,E,Very Poor
2024-01-18 19:00,2024-01-18,19,Thursday,Central,Ahmedabad,105.6,155.3,42.5,5.4,0.81,43.8,18.2,68.0,0.8,S,Poor
2024-01-18 20:00,2024-01-18,20,Thursday,Central,Ahmedabad,101.1,153.3,37.4,12.9,2.72,19.0,16.1,76.0,3.3,NE,Poor
2024-01-18 21:00,2024-01-18,21,Thursday,Central,Ahmedabad,88.8,122.6,34.0,16.6,1.14,35.5,16.4,78.0,4.2,N,Poor
2024-01-18 22:00,2024-01-18,22,Thursday,Central,Ahmedabad,93.8,136.3,35.1,11.8,2.18,48.8,13.2,78.0,4.7,NE,Poor
2024-01-18 23:00,2024-01-18,23,Thursday,Central,Ahmedabad,94.6,136.4,37.2,12.8,0.76,39.3,11.7,85.0,2.7,N,Poor
2024-01-19 00:00,2024-01-19,0,Friday,Central,Ahmedabad,98.7,151.6,41.8,13.1,0.78,46.7,13.3,79.0,1.3,W,Poor
2024-01-19 01:00,2024-01-19,1,Friday,Central,Ahmedabad,72.6,105.2,32.4,11.5,0.71,19.9,13.8,76.0,1.5,NW,Poor
2024-01-19 02:00,2024-01-19,2,Friday,Central,Ahmedabad,77.0,106.1,32.4,9.2,1.32,41.5,15.4,81.0,0.6,NE,Poor
2024-01-19 03:00,2024-01-19,3,Friday,Central,Ahmedabad,61.9,91.5,26.1,17.9,1.28,29.6,14.4,76.0,1.4,NE,Poor
2024-01-19 04:00,2024-01-19,4,Friday,Central,Ahmedabad,60.9,91.4,25.8,4.5,0.99,27.9,15.2,70.0,0.5,NW,Poor
